date,open,high,low,close,volume
1985-01-22,0.5379,0.5402,0.5379,0.5379,106209600
1985-01-23,0.5379,0.5402,0.5289,0.5289,107626400
1985-01-24,0.5289,0.5289,0.5179,0.5179,99265600
1985-01-25,0.5179,0.5289,0.5066,0.5289,79615200
1985-01-28,0.5402,0.5468,0.5402,0.5402,103045600
1985-01-29,0.5402,0.5446,0.5334,0.5334,55932800
1985-01-30,0.5334,0.5446,0.5334,0.5334,123110400
1985-01-31,0.5334,0.5357,0.5179,0.5179,69059200
1985-02-01,0.5179,0.52,0.5066,0.5111,34434400
1985-02-04,0.5223,0.5245,0.5223,0.5223,54504800
1985-02-05,0.5268,0.5357,0.5268,0.5268,47510400
1985-02-06,0.5357,0.5357,0.5357,0.5357,48608000
1985-02-07,0.5357,0.5423,0.5334,0.5334,61370400
1985-02-08,0.5334,0.5357,0.5268,0.5334,33006400
1985-02-11,0.5446,0.5491,0.5446,0.5446,86738400
1985-02-12,0.5446,0.5468,0.5313,0.5313,56627200
1985-02-13,0.5313,0.5313,0.5066,0.5066,131756800
1985-02-14,0.5066,0.5111,0.4932,0.4932,106708000
1985-02-15,0.4932,0.5021,0.4888,0.5,43405600
1985-02-19,0.4977,0.4977,0.4932,0.4932,37458400
1985-02-20,0.4932,0.4955,0.4709,0.4709,54992000
1985-02-21,0.4798,0.4821,0.4798,0.4798,77056000
1985-02-22,0.4798,0.4977,0.4798,0.4932,56632800
1985-02-25,0.4932,0.4955,0.4866,0.4866,24634400
1985-02-26,0.4866,0.4888,0.4777,0.4777,47241600
1985-02-27,0.4777,0.4777,0.4486,0.4486,100895200
1985-02-28,0.4486,0.4486,0.442,0.442,79766400
1985-03-01,0.442,0.4441,0.4286,0.4441,61857600
1985-03-04,0.4509,0.4643,0.4509,0.4509,38276000
1985-03-05,0.462,0.462,0.462,0.462,32692800
1985-03-06,0.462,0.462,0.4396,0.4396,48400800
1985-03-07,0.4396,0.442,0.395,0.395,183495200
1985-03-08,0.395,0.395,0.3705,0.3839,118389600
1985-03-11,0.3973,0.3995,0.3973,0.3973,71500800
1985-03-12,0.4107,0.4152,0.4107,0.4107,54857600
1985-03-13,0.4107,0.4107,0.3884,0.3884,62781600
1985-03-14,0.3884,0.3905,0.3884,0.3884,60401600
1985-03-15,0.3884,0.4129,0.3861,0.4039,45354400
1985-03-18,0.4084,0.4129,0.4084,0.4084,31192000
1985-03-19,0.4084,0.4129,0.3929,0.3929,42862400
1985-03-20,0.3973,0.4039,0.3973,0.3973,101242400
1985-03-21,0.4039,0.4107,0.4039,0.4039,40616800
1985-03-22,0.4039,0.4107,0.3973,0.3973,20092800
1985-03-25,0.3973,0.3973,0.3861,0.3861,27490400
1985-03-26,0.4018,0.4018,0.4018,0.4018,30357600
1985-03-27,0.4018,0.4063,0.3905,0.3905,27837600
1985-03-28,0.3905,0.3973,0.3905,0.3905,32401600
1985-03-29,0.3905,0.3973,0.3905,0.395,21795200
1985-04-01,0.395,0.4039,0.3861,0.3861,28515200
1985-04-02,0.3861,0.3884,0.375,0.375,56856800
1985-04-03,0.375,0.3771,0.375,0.375,60664800
1985-04-04,0.375,0.3771,0.3682,0.3727,40465600
1985-04-08,0.3727,0.375,0.3504,0.3504,49683200
1985-04-09,0.3504,0.3527,0.3504,0.3504,65973600
1985-04-10,0.375,0.3795,0.375,0.375,56728000
1985-04-11,0.3816,0.3929,0.3816,0.3816,36668800
1985-04-12,0.3816,0.3816,0.3705,0.3727,18132800
1985-04-15,0.3816,0.3861,0.3816,0.3816,14957600
1985-04-16,0.3861,0.3884,0.3861,0.3861,16912000
1985-04-17,0.4039,0.4084,0.4039,0.4039,30811200
1985-04-18,0.4084,0.4107,0.4084,0.4084,50607200
1985-04-19,0.4084,0.4084,0.3995,0.4018,24007200
1985-04-22,0.4018,0.4018,0.3861,0.3861,25648000
1985-04-23,0.395,0.3973,0.395,0.395,29573600
1985-04-24,0.395,0.4018,0.3929,0.3929,19734400
1985-04-25,0.3929,0.395,0.3929,0.3929,21907200
1985-04-26,0.3929,0.4039,0.3905,0.3905,29926400
1985-04-29,0.3905,0.3929,0.3771,0.3771,15551200
1985-04-30,0.3795,0.3816,0.3795,0.3795,23682400
1985-05-01,0.3795,0.3816,0.3727,0.3727,14336000
1985-05-02,0.3682,0.3682,0.3438,0.3438,82443200
1985-05-03,0.3438,0.3593,0.3438,0.3571,39530400
1985-05-06,0.3571,0.3616,0.3527,0.3527,14033600
1985-05-07,0.3571,0.3571,0.3571,0.3571,26902400
1985-05-08,0.3548,0.3548,0.3548,0.3548,36097600
1985-05-09,0.3571,0.3593,0.3571,0.3571,31768800
1985-05-10,0.3571,0.3661,0.3571,0.3616,34020000
1985-05-13,0.3616,0.3638,0.3571,0.3571,21806400
1985-05-14,0.3571,0.3593,0.3527,0.3527,30436000
1985-05-15,0.3571,0.3638,0.3571,0.3571,32608800
1985-05-16,0.3816,0.3929,0.3816,0.3816,57635200
1985-05-17,0.3816,0.395,0.3795,0.3884,52964800
1985-05-20,0.3884,0.3973,0.3816,0.3816,49296800
1985-05-21,0.3795,0.3795,0.3705,0.3705,38136000
1985-05-22,0.3705,0.3727,0.3682,0.3682,30139200
1985-05-23,0.3661,0.3661,0.3527,0.3527,59791200
1985-05-24,0.3527,0.3527,0.3236,0.3236,147369600
1985-05-28,0.3191,0.3191,0.3013,0.3013,127741600
1985-05-29,0.3057,0.308,0.3057,0.3057,61639200
1985-05-30,0.3146,0.3191,0.3146,0.3146,78730400
1985-05-31,0.3146,0.3214,0.3102,0.3102,92355200
1985-06-03,0.3036,0.3036,0.2857,0.2857,144004000
1985-06-04,0.308,0.3102,0.308,0.308,100480800
1985-06-05,0.308,0.317,0.3013,0.3013,71601600
1985-06-06,0.3036,0.3036,0.3036,0.3036,67799200
1985-06-07,0.3036,0.3036,0.2923,0.2923,118809600
1985-06-10,0.2923,0.2946,0.2879,0.2879,79032800
1985-06-11,0.2879,0.2946,0.2879,0.2879,75180000
1985-06-12,0.2879,0.2902,0.2813,0.2813,61997600
1985-06-13,0.2813,0.2836,0.2657,0.2657,94880800
1985-06-14,0.2657,0.2813,0.2634,0.2634,141416800
1985-06-17,0.2657,0.2679,0.2657,0.2657,59085600
1985-06-18,0.2723,0.2768,0.2723,0.2723,66304000
1985-06-19,0.2791,0.2836,0.2791,0.2791,42996800
1985-06-20,0.2813,0.2813,0.2813,0.2813,47700800
1985-06-21,0.2879,0.2946,0.2879,0.2879,41535200
1985-06-24,0.308,0.3125,0.308,0.308,51441600
1985-06-25,0.3125,0.3191,0.3125,0.3125,73477600
1985-06-26,0.3236,0.3236,0.3236,0.3236,33051200
1985-06-27,0.328,0.3304,0.328,0.328,48115200
1985-06-28,0.328,0.3304,0.3214,0.3214,33936000
1985-07-01,0.3236,0.3259,0.3236,0.3236,25860800
1985-07-02,0.3236,0.3259,0.308,0.308,19432000
1985-07-03,0.3125,0.3125,0.3125,0.3125,17124800
1985-07-05,0.3146,0.317,0.3146,0.3146,9144800
1985-07-08,0.3146,0.317,0.3146,0.3146,23055200
1985-07-09,0.3146,0.317,0.3146,0.3146,36976800
1985-07-10,0.3214,0.3214,0.3214,0.3214,26510400
1985-07-11,0.3214,0.3236,0.3214,0.3214,16223200
1985-07-12,0.3214,0.3214,0.3191,0.3191,11760000
1985-07-15,0.3191,0.3259,0.317,0.317,19420800
1985-07-16,0.317,0.3191,0.3125,0.3125,35840000
1985-07-17,0.3146,0.3191,0.3146,0.3146,29545600
1985-07-18,0.3146,0.3146,0.308,0.308,44766400
1985-07-19,0.3102,0.3102,0.3102,0.3102,28728000
1985-07-22,0.3102,0.3102,0.3013,0.3013,48076000
1985-07-23,0.3013,0.3057,0.2946,0.2946,42173600
1985-07-24,0.2946,0.2991,0.2902,0.2902,42179200
1985-07-25,0.2968,0.2991,0.2968,0.2968,78769600
1985-07-26,0.2968,0.2991,0.2968,0.2968,32631200
1985-07-29,0.2968,0.2968,0.2857,0.2857,19437600
1985-07-30,0.2902,0.2923,0.2902,0.2902,22366400
1985-07-31,0.2902,0.2923,0.2836,0.2836,20126400
1985-08-01,0.2836,0.2879,0.2836,0.2836,12891200
1985-08-02,0.2836,0.2836,0.2813,0.2813,24354400
1985-08-05,0.2813,0.2836,0.2746,0.2746,23083200
1985-08-06,0.2746,0.2813,0.2723,0.2723,15769600
1985-08-07,0.2723,0.2857,0.2657,0.2657,37934400
1985-08-08,0.2702,0.2723,0.2702,0.2702,36943200
1985-08-09,0.2723,0.2723,0.2723,0.2723,15237600
1985-08-12,0.2723,0.2723,0.2679,0.2679,13748000
1985-08-13,0.2723,0.2768,0.2723,0.2723,10595200
1985-08-14,0.2723,0.2723,0.2613,0.2613,72475200
1985-08-15,0.2613,0.2634,0.2589,0.2589,26297600
1985-08-16,0.2613,0.2657,0.2613,0.2613,20938400
1985-08-19,0.2679,0.2723,0.2679,0.2679,11967200
1985-08-20,0.2723,0.2723,0.2723,0.2723,16738400
1985-08-21,0.2723,0.2723,0.2723,0.2723,19252800
1985-08-22,0.2723,0.2723,0.2657,0.2657,30828000
1985-08-23,0.2657,0.2679,0.2634,0.2634,11004000
1985-08-26,0.2702,0.2702,0.2702,0.2702,8915200
1985-08-27,0.2723,0.2723,0.2723,0.2723,10729600
1985-08-28,0.2723,0.2746,0.2723,0.2723,10236800
1985-08-29,0.2723,0.2723,0.2657,0.2657,14028000
1985-08-30,0.2679,0.2679,0.2679,0.2679,10718400
1985-09-03,0.2679,0.2679,0.2634,0.2634,9363200
1985-09-04,0.2657,0.2702,0.2657,0.2657,11888800
1985-09-05,0.2657,0.2679,0.2657,0.2657,8204000
1985-09-06,0.2679,0.2679,0.2679,0.2679,23200800
1985-09-09,0.2723,0.2746,0.2723,0.2723,33079200
1985-09-10,0.2746,0.2791,0.2746,0.2746,30441600
1985-09-11,0.2768,0.2791,0.2768,0.2768,21772800
1985-09-12,0.2879,0.2879,0.2879,0.2879,27792800
1985-09-13,0.2879,0.2879,0.2813,0.2813,17634400
1985-09-16,0.2813,0.2813,0.2723,0.2723,9245600
1985-09-17,0.2723,0.2723,0.2723,0.2723,45936800
1985-09-18,0.2902,0.2902,0.2902,0.2902,30021600
1985-09-19,0.3036,0.3036,0.3036,0.3036,46580800
1985-09-20,0.3036,0.3057,0.2991,0.2991,33807200
1985-09-23,0.3013,0.3057,0.3013,0.3013,29646400
1985-09-24,0.3013,0.308,0.2946,0.2946,22024800
1985-09-25,0.2946,0.2946,0.2836,0.2836,26124000
1985-09-26,0.2836,0.2857,0.2836,0.2836,13372800
1985-09-27,0.2836,0.2857,0.2836,0.2836,250376
1985-09-30,0.2836,0.2857,0.2813,0.2813,9161600
1985-10-01,0.2813,0.2836,0.2813,0.2813,22086400
1985-10-02,0.2813,0.2836,0.2791,0.2791,5376000
1985-10-03,0.2791,0.2791,0.2768,0.2768,12230400
1985-10-04,0.2768,0.2768,0.2679,0.2679,17382400
1985-10-07,0.2679,0.2723,0.2679,0.2679,22982400
1985-10-08,0.2702,0.2702,0.2702,0.2702,21744800
1985-10-09,0.2702,0.2723,0.2679,0.2679,20703200
1985-10-10,0.2836,0.2857,0.2836,0.2836,65436000
1985-10-11,0.2857,0.2902,0.2857,0.2857,29573600
1985-10-14,0.2968,0.2968,0.2968,0.2968,38796800
1985-10-15,0.3036,0.3057,0.3036,0.3036,73472000
1985-10-16,0.3214,0.3236,0.3214,0.3214,72111200
1985-10-17,0.3259,0.3414,0.3259,0.3259,87046400
1985-10-18,0.3259,0.328,0.317,0.317,57607200
1985-10-21,0.317,0.317,0.308,0.308,29719200
1985-10-22,0.3214,0.3259,0.3214,0.3214,106136800
1985-10-23,0.3214,0.3304,0.3214,0.3214,37094400
1985-10-24,0.328,0.337,0.328,0.328,68157600
1985-10-25,0.328,0.328,0.3214,0.3214,15820000
1985-10-28,0.3214,0.3236,0.3214,0.3214,14868000
1985-10-29,0.3214,0.3214,0.3191,0.3191,32720800
1985-10-30,0.3393,0.3393,0.3393,0.3393,56644000
1985-10-31,0.3393,0.3438,0.3325,0.3325,38768800
1985-11-01,0.3325,0.3393,0.3325,0.3325,23139200
1985-11-04,0.3348,0.3414,0.3348,0.3348,38931200
1985-11-05,0.3348,0.3414,0.3325,0.3325,26885600
1985-11-06,0.3438,0.3459,0.3438,0.3438,50114400
1985-11-07,0.3504,0.3548,0.3504,0.3504,79284800
1985-11-08,0.3661,0.3705,0.3661,0.3661,73528000
1985-11-11,0.3661,0.3705,0.3571,0.3571,44693600
1985-11-12,0.3571,0.3616,0.3548,0.3548,43411200
1985-11-13,0.3548,0.3548,0.3459,0.3459,25390400
1985-11-14,0.3571,0.3593,0.3571,0.3571,34876800
1985-11-15,0.3571,0.3616,0.3548,0.3548,20395200
1985-11-18,0.3548,0.3571,0.3548,0.3548,16139200
1985-11-19,0.3548,0.3571,0.3438,0.3438,23581600
1985-11-20,0.3438,0.3459,0.3393,0.3393,24768800
1985-11-21,0.3393,0.3438,0.3393,0.3393,25737600
1985-11-22,0.3393,0.3438,0.337,0.3393,32188800
1985-11-25,0.3393,0.3438,0.3393,0.3414,24298400
1985-11-26,0.3414,0.3482,0.3393,0.3459,41115200
1985-11-27,0.3459,0.3593,0.3438,0.3571,47930400
1985-11-29,0.3571,0.3593,0.3548,0.3593,24757600
1985-12-02,0.3593,0.3616,0.3571,0.3616,25048800
1985-12-03,0.3616,0.3638,0.3571,0.3593,38768800
1985-12-04,0.3593,0.3682,0.3593,0.3661,41277600
1985-12-05,0.3661,0.3705,0.3571,0.3593,31287200
1985-12-06,0.3593,0.3593,0.3504,0.3527,16363200
1985-12-09,0.3527,0.3571,0.3438,0.3459,34966400
1985-12-10,0.3459,0.3504,0.3438,0.3482,50226400
1985-12-11,0.3482,0.3593,0.3482,0.3527,59404800
1985-12-12,0.3548,0.3616,0.3548,0.3571,31315200
1985-12-13,0.3571,0.3616,0.3527,0.3571,62787200
1985-12-16,0.3571,0.3795,0.3571,0.3727,72228800
1985-12-17,0.3727,0.375,0.3638,0.3682,27266400
1985-12-18,0.3816,0.4084,0.3816,0.3973,139949600
1985-12-19,0.3973,0.4063,0.395,0.4018,67530400
1985-12-20,0.4018,0.4063,0.3973,0.3995,51508800
1985-12-23,0.3995,0.4018,0.3861,0.3905,35806400
1985-12-24,0.3905,0.3929,0.3861,0.3884,16150400
1985-12-26,0.3884,0.3929,0.3861,0.3884,11463200
1985-12-27,0.3884,0.4039,0.3884,0.3995,30721600
1985-12-30,0.3995,0.4039,0.395,0.3973,26919200
1985-12-31,0.3973,0.3995,0.3929,0.3929,21812000
1986-01-02,0.3929,0.3973,0.3884,0.3973,29355200
1986-01-03,0.3973,0.3995,0.395,0.3995,60541600
1986-01-06,0.3995,0.3995,0.3905,0.3973,46261600
1986-01-07,0.3973,0.4107,0.395,0.4107,117633600
1986-01-08,0.4107,0.4196,0.4063,0.4084,151900000
1986-01-09,0.4084,0.4107,0.3905,0.4039,111809600
1986-01-10,0.4039,0.4129,0.4039,0.4063,38309600
1986-01-13,0.4063,0.4129,0.4018,0.4107,53855200
1986-01-14,0.4107,0.4241,0.4018,0.4152,68174400
1986-01-15,0.4152,0.4286,0.4129,0.4263,105868000
1986-01-16,0.4263,0.442,0.4263,0.4375,133694400
1986-01-17,0.4375,0.442,0.4263,0.4286,86346400
1986-01-20,0.4286,0.4286,0.4173,0.4263,31852800
1986-01-21,0.4263,0.4307,0.4241,0.4286,37990400
1986-01-22,0.4286,0.4307,0.3995,0.4173,35750400
1986-01-23,0.4173,0.4196,0.4063,0.4107,39104800
1986-01-24,0.4107,0.4173,0.4039,0.4039,27994400
1986-01-27,0.4039,0.4063,0.3929,0.395,97395200
1986-01-28,0.395,0.3995,0.3929,0.3973,55574400
1986-01-29,0.3973,0.4352,0.3929,0.4218,147392000
1986-01-30,0.4196,0.4196,0.4084,0.4107,59220000
1986-01-31,0.4107,0.4152,0.4084,0.4129,36926400
1986-02-03,0.4129,0.4286,0.4084,0.4263,87505600
1986-02-04,0.4263,0.4352,0.4241,0.4241,65044000
1986-02-05,0.4241,0.4263,0.4196,0.4241,49291200
1986-02-06,0.4241,0.433,0.4218,0.4307,33555200
1986-02-07,0.4307,0.4307,0.4196,0.4286,32351200
1986-02-10,0.4286,0.4375,0.4241,0.4263,27960800
1986-02-11,0.4263,0.4286,0.4196,0.4263,38365600
1986-02-12,0.4263,0.4286,0.4241,0.4286,33264000
1986-02-13,0.4286,0.4286,0.4241,0.4263,27344800
1986-02-14,0.4263,0.4307,0.4241,0.4241,34378400
1986-02-18,0.4241,0.4286,0.4152,0.4263,37027200
1986-02-19,0.4263,0.4554,0.4263,0.4464,89919200
1986-02-20,0.4464,0.453,0.4441,0.4486,34479200
1986-02-21,0.4486,0.4598,0.4486,0.4509,47269600
1986-02-24,0.4509,0.4598,0.4464,0.4598,61779200
1986-02-25,0.4598,0.4709,0.4486,0.4709,56184800
1986-02-26,0.4709,0.4777,0.4643,0.4643,41182400
1986-02-27,0.4643,0.4664,0.4554,0.4575,27031200
1986-02-28,0.4575,0.462,0.4441,0.4464,31281600
1986-03-03,0.4464,0.4486,0.4375,0.4396,27204800
1986-03-04,0.4396,0.4464,0.4375,0.4396,22276800
1986-03-05,0.4396,0.4554,0.433,0.4509,44256800
1986-03-06,0.4509,0.4598,0.4486,0.453,25334400
1986-03-07,0.453,0.453,0.442,0.442,24046400
1986-03-10,0.442,0.4441,0.4396,0.4396,18872000
1986-03-11,0.4396,0.4441,0.4375,0.4441,25765600
1986-03-12,0.4441,0.4486,0.442,0.442,21420000
1986-03-13,0.442,0.4464,0.4352,0.442,28991200
1986-03-14,0.442,0.4688,0.442,0.4664,96213600
1986-03-17,0.4643,0.4643,0.453,0.4643,29680000
1986-03-18,0.4643,0.4866,0.462,0.4798,62339200
1986-03-19,0.4798,0.4866,0.4709,0.4732,47471200
1986-03-20,0.5,0.5289,0.5,0.5045,226032800
1986-03-21,0.5045,0.5134,0.4911,0.4932,65094400
1986-03-24,0.4932,0.4932,0.4709,0.4777,73578400
1986-03-25,0.4777,0.4977,0.4777,0.4977,70268800
1986-03-26,0.4977,0.5134,0.4977,0.5045,55535200
1986-03-27,0.5045,0.5179,0.5045,0.5045,54751200
1986-03-31,0.5045,0.5089,0.5,0.5045,46950400
1986-04-01,0.5045,0.5045,0.4821,0.4866,55680800
1986-04-02,0.4866,0.4888,0.4688,0.4866,81323200
1986-04-03,0.4866,0.4932,0.4798,0.4821,52768800
1986-04-04,0.4821,0.4821,0.4754,0.4777,31488800
1986-04-07,0.4777,0.4911,0.4688,0.4866,30032800
1986-04-08,0.4866,0.4955,0.4866,0.4932,48305600
1986-04-09,0.4932,0.4955,0.4798,0.4843,33829600
1986-04-10,0.4843,0.4888,0.4798,0.4866,27496000
1986-04-11,0.4866,0.4911,0.4821,0.4821,18916800
1986-04-14,0.4821,0.4866,0.4777,0.4798,21240800
1986-04-15,0.4798,0.4911,0.4798,0.4888,32849600
1986-04-16,0.4888,0.5089,0.4888,0.5045,52707200
1986-04-17,0.5045,0.52,0.5,0.5179,67524800
1986-04-18,0.5179,0.5334,0.5134,0.5313,61919200
1986-04-21,0.5334,0.5491,0.5334,0.5423,68387200
1986-04-22,0.5423,0.558,0.5289,0.5334,81967200
1986-04-23,0.5334,0.5423,0.5245,0.5289,65368800
1986-04-24,0.5289,0.5625,0.5268,0.5602,114592800
1986-04-25,0.5602,0.5827,0.5602,0.5759,65268000
1986-04-28,0.5759,0.5848,0.567,0.5714,36383200
1986-04-29,0.5714,0.5759,0.4798,0.558,33174400
1986-04-30,0.558,0.5646,0.5402,0.5402,34445600
1986-05-01,0.5402,0.5402,0.5313,0.5402,64484000
1986-05-02,0.5402,0.5536,0.5379,0.5446,23396800
1986-05-05,0.5446,0.5804,0.5446,0.5738,37335200
1986-05-06,0.5759,0.5938,0.5759,0.5827,54633600
1986-05-07,0.5827,0.5871,0.558,0.5625,49700000
1986-05-08,0.5625,0.5916,0.5625,0.5893,58340800
1986-05-09,0.5893,0.6005,0.5848,0.5961,55624800
1986-05-12,0.5961,0.6541,0.5938,0.6496,100105600
1986-05-13,0.6496,0.6518,0.6295,0.6429,117941600
1986-05-14,0.6429,0.6675,0.6429,0.6586,120747200
1986-05-15,0.6586,0.6607,0.6363,0.6429,55636000
1986-05-16,0.6429,0.6473,0.6273,0.6429,79811200
1986-05-19,0.6429,0.6518,0.6339,0.6363,52376800
1986-05-20,0.6363,0.6363,0.6116,0.6318,61448800
1986-05-21,0.6318,0.6652,0.625,0.6607,86682400
1986-05-22,0.6607,0.6696,0.6384,0.6563,55126400
1986-05-23,0.6563,0.663,0.6496,0.6607,34960800
1986-05-27,0.6607,0.6607,0.6496,0.6586,21162400
1986-05-28,0.6586,0.6696,0.6563,0.6652,51783200
1986-05-29,0.6652,0.6652,0.6518,0.6607,25356800
1986-05-30,0.6607,0.6652,0.6518,0.6607,31858400
1986-06-02,0.6607,0.6675,0.6563,0.663,49812000
1986-06-03,0.663,0.6809,0.663,0.6764,81474400
1986-06-04,0.6764,0.6943,0.6741,0.692,75163200
1986-06-05,0.692,0.6988,0.6875,0.6943,36971200
1986-06-06,0.6943,0.6943,0.6696,0.6741,44340800
1986-06-09,0.6741,0.6764,0.6407,0.6429,61756800
1986-06-10,0.6429,0.6429,0.6273,0.6429,61723200
1986-06-11,0.6429,0.6473,0.6339,0.6452,46715200
1986-06-12,0.6452,0.6496,0.6429,0.6429,32272800
1986-06-13,0.6429,0.6496,0.6295,0.6496,35750400
1986-06-16,0.6496,0.6586,0.6363,0.6407,43400000
1986-06-17,0.6407,0.6429,0.6071,0.6116,55512800
1986-06-18,0.6116,0.6205,0.5804,0.6116,107413600
1986-06-19,0.6116,0.6384,0.605,0.625,86161600
1986-06-20,0.625,0.6452,0.625,0.6429,40325600
1986-06-23,0.6429,0.6473,0.6184,0.6205,29080800
1986-06-24,0.6205,0.6273,0.6139,0.6229,35498400
1986-06-25,0.625,0.6429,0.625,0.6407,32995200
1986-06-26,0.6407,0.6496,0.6339,0.6473,29232000
1986-06-27,0.6473,0.6563,0.6339,0.6407,12549600
1986-06-30,0.6407,0.6473,0.6384,0.6407,17690400
1986-07-01,0.6407,0.6452,0.6205,0.6318,21929600
1986-07-02,0.6318,0.6473,0.6318,0.6452,36209600
1986-07-03,0.6452,0.6741,0.6363,0.672,45292800
1986-07-07,0.672,0.6741,0.6318,0.6363,45455200
1986-07-08,0.6295,0.6295,0.6095,0.6116,68420800
1986-07-09,0.6116,0.6205,0.6071,0.6184,91280000
1986-07-10,0.6205,0.6318,0.6184,0.6318,52141600
1986-07-11,0.6318,0.6741,0.6295,0.663,56000000
1986-07-14,0.663,0.6675,0.6473,0.6473,59360000
1986-07-15,0.625,0.625,0.6116,0.6229,74480000
1986-07-16,0.6339,0.6363,0.5848,0.5982,134960000
1986-07-17,0.5982,0.6027,0.5738,0.5759,62720000
1986-07-18,0.5759,0.5804,0.558,0.567,77280000
1986-07-21,0.5893,0.6027,0.5848,0.5982,57120000
1986-07-22,0.5982,0.6184,0.5938,0.6184,59920000
1986-07-23,0.6184,0.6184,0.6095,0.6095,44872800
1986-07-24,0.6116,0.6139,0.5893,0.5916,36142400
1986-07-25,0.5916,0.6071,0.5893,0.6071,54364800
1986-07-28,0.605,0.6071,0.5759,0.5782,61600000
1986-07-29,0.5759,0.5759,0.5491,0.558,148960000
1986-07-30,0.558,0.5625,0.5357,0.5446,63840000
1986-07-31,0.5446,0.5625,0.5446,0.558,70560000
1986-08-01,0.5557,0.567,0.5557,0.5602,37520000
1986-08-04,0.5602,0.5625,0.5468,0.5625,32541600
1986-08-05,0.5646,0.5782,0.5625,0.5738,29472800
1986-08-06,0.5738,0.5738,0.5536,0.5557,46300800
1986-08-07,0.5557,0.5827,0.5557,0.567,43349600
1986-08-08,0.5691,0.5782,0.5646,0.5646,27535200
1986-08-11,0.5691,0.5982,0.567,0.5982,45858400
1986-08-12,0.5961,0.6139,0.5961,0.6116,61040000
1986-08-13,0.6116,0.6473,0.6116,0.6429,113680000
1986-08-14,0.6429,0.6607,0.6429,0.6429,57680000
1986-08-15,0.6452,0.6518,0.6363,0.6384,34294400
1986-08-18,0.6384,0.6407,0.625,0.6318,36836800
1986-08-19,0.6273,0.6339,0.6184,0.6318,34445600
1986-08-20,0.6295,0.6518,0.6295,0.6473,42828800
1986-08-21,0.6452,0.6496,0.6384,0.6384,48664000
1986-08-22,0.6407,0.6541,0.6407,0.6473,28929600
1986-08-25,0.6518,0.6586,0.6496,0.6496,31600800
1986-08-26,0.6496,0.6586,0.6496,0.6541,32810400
1986-08-27,0.6541,0.6607,0.6473,0.6607,36758400
1986-08-28,0.6607,0.6786,0.6586,0.6741,54924800
1986-08-29,0.672,0.6786,0.6586,0.6607,33807200
1986-09-02,0.663,0.663,0.6205,0.6205,58240000
1986-09-03,0.6205,0.6229,0.6095,0.6205,29372000
1986-09-04,0.625,0.6339,0.6205,0.6339,49700000
1986-09-05,0.6363,0.6407,0.625,0.6273,24623200
1986-09-08,0.625,0.625,0.6005,0.6205,31550400
1986-09-09,0.6184,0.6429,0.6184,0.6384,37693600
1986-09-10,0.6363,0.6407,0.6205,0.625,18916800
1986-09-11,0.6184,0.6205,0.5804,0.5827,33588800
1986-09-12,0.5804,0.5848,0.567,0.567,57120000
1986-09-15,0.5759,0.5916,0.5714,0.5916,55680800
1986-09-16,0.5916,0.6273,0.5804,0.6229,61600000
1986-09-17,0.6229,0.625,0.6116,0.6116,29215200
1986-09-18,0.6116,0.6161,0.6027,0.6071,24757600
1986-09-19,0.6027,0.605,0.5938,0.6005,31903200
1986-09-22,0.5982,0.6318,0.5982,0.6295,59920000
1986-09-23,0.6295,0.6473,0.6273,0.6452,84560000
1986-09-24,0.6452,0.6496,0.6071,0.6273,44217600
1986-09-25,0.6273,0.6295,0.6005,0.6161,46950400
1986-09-26,0.6095,0.6139,0.605,0.6116,17505600
1986-09-29,0.6005,0.605,0.5646,0.5804,52236800
1986-09-30,0.5871,0.605,0.5827,0.5982,45197600
1986-10-01,0.5961,0.6161,0.5961,0.6095,34647200
1986-10-02,0.6027,0.6139,0.5982,0.6095,23704800
1986-10-03,0.6139,0.6205,0.5961,0.6027,34686400
1986-10-06,0.6027,0.6116,0.6005,0.6095,23626400
1986-10-07,0.6071,0.6095,0.5871,0.5893,31998400
1986-10-08,0.5871,0.5893,0.5759,0.5848,27893600
1986-10-09,0.5848,0.5938,0.5827,0.5893,19488000
1986-10-10,0.5871,0.5961,0.5782,0.5938,14632800
1986-10-13,0.5916,0.6184,0.5893,0.6184,24920000
1986-10-14,0.6184,0.6295,0.6027,0.6071,49834400
1986-10-15,0.5982,0.5982,0.5848,0.5961,51352000
1986-10-16,0.5961,0.605,0.5938,0.6005,33941600
1986-10-17,0.6027,0.6071,0.5961,0.6005,37968000
1986-10-20,0.5982,0.6005,0.5871,0.5871,37245600
1986-10-21,0.5893,0.5893,0.5827,0.5848,28431200
1986-10-22,0.5848,0.5871,0.5759,0.5804,23620800
1986-10-23,0.5804,0.5916,0.5804,0.5916,30783200
1986-10-24,0.5916,0.5938,0.5848,0.5893,18832800
1986-10-27,0.5982,0.6071,0.5938,0.6071,37800000
1986-10-28,0.6071,0.6095,0.5893,0.5961,35560000
1986-10-29,0.5982,0.5982,0.5916,0.5961,21358400
1986-10-30,0.5982,0.6205,0.5961,0.6116,73360000
1986-10-31,0.6116,0.6229,0.6116,0.6184,30324000
1986-11-03,0.6205,0.6273,0.6184,0.625,37956800
1986-11-04,0.6229,0.6407,0.605,0.6384,61600000
1986-11-05,0.6384,0.663,0.6339,0.6607,156240000
1986-11-06,0.6541,0.6586,0.6384,0.6452,82880000
1986-11-07,0.6429,0.6452,0.6229,0.6384,35789600
